customer_id,frequency,recency,T,monetary_value,pred_90d,pred_180d,pred_365d,exp_avg_val,CLV_90d,CLV_180d,CLV_365d,CLV_Tier,at_risk_flag,Segment,Recency,R_Score,F_Score,M_Score,RFM_Score
C17366,3.0,634.0,694.0,24.746666666666663,0.4453636749994872,0.8907273499989745,1.806197126386808,27.244630578700107,12.133768798533287,24.26753759706657,49.20917346071829,Bronze,0,Loyal Customers,60,4,3,2,9
C17367,1.0,243.0,492.0,14.0,0.3496902755741094,0.6993805511482187,1.4181883398283313,20.515523428610315,7.17407904129784,14.348158082595676,29.0948761119301,Bronze,0,Hibernating,249,2,1,1,4
C17368,9.0,624.0,641.0,235.29555555555555,0.962392804213932,1.924785608427866,3.903037483756522,239.5580984141652,230.54899010496555,461.0979802099316,935.0042376479204,Platinum,0,Champions,17,5,5,5,15
C17369,4.0,536.0,708.0,114.4175,0.5177568940555121,1.035513788111024,2.0997918481140188,119.6497483503312,61.94948208039111,123.8989641607822,251.2395662149192,Silver,0,Can't Lose Them,172,2,4,3,9
C17370,7.0,671.0,694.0,87.59714285714286,0.7603016429754967,1.520603285950992,3.08344555206729,89.97054729558539,68.4047549282382,136.8095098564763,277.4192838756325,Silver,0,Champions,23,5,5,3,13
C17371,7.0,715.0,719.0,122.93857142857144,0.7440292091393069,1.4880584182786123,3.0174517926205184,126.0616050808871,93.79351633116408,187.587032662328,380.3848162319426,Silver,0,Champions,4,5,5,4,14
C17372,2.0,352.0,474.0,107.965,0.4540086343501374,0.9080172687002748,1.841257239308892,118.3338340184548,53.72458238013449,107.449164760269,217.8830285416567,Bronze,0,Needs Attention,122,3,2,2,7
C17373,3.0,331.0,620.0,18.736666666666668,0.4761909682710719,0.952381936542144,1.931218926877127,20.928523656354617,9.96597394440354,19.93194788880708,40.41756099674773,Bronze,0,At Risk,289,1,3,1,5
C17374,4.0,367.0,519.0,105.19,0.6188392693513263,1.2376785387026512,2.50973703681371,110.07419250284572,68.1182328628983,136.23646572579642,276.257277721754,Silver,0,Can't Lose Them,152,2,4,3,9
C17375,0.0,0.0,597.0,0.0,0.2285549830968947,0.4571099661923566,0.9269174314413,34.73,7.937714562955154,15.875429125860546,32.19184239395635,Bronze,0,Hibernating,597,1,1,1,3
C17376,5.0,650.0,663.0,59.402,0.6196370028067926,1.2392740056135834,2.512972289160878,61.90876621107196,38.36096234249506,76.72192468499001,155.5750139445631,Bronze,0,Champions,13,5,5,3,13
C17377,2.0,435.0,687.0,42.995,0.368888178151769,0.7377763563035376,1.4960465002821737,48.270454743192886,17.80640010877384,35.61280021754766,72.21484488558276,Bronze,0,At Risk,252,2,2,5,9
C17378,7.0,608.0,701.0,176.91285714285715,0.7556740508913862,1.511348101782783,3.0646780952817263,181.1807426872685,136.9135857699981,273.8271715399981,555.2606534005466,Gold,0,Loyal Customers,93,3,5,5,13
C17379,5.0,443.0,584.0,107.866,0.6670207647278563,1.3340415294557115,2.705139768062973,111.82424319440663,74.5890922106469,149.17818442129368,302.50020729873467,Silver,0,Loyal Customers,141,3,5,5,13
C17380,3.0,515.0,621.0,180.31333333333336,0.4757459641886789,0.9514919283773574,1.929414188098532,190.7347637267113,90.74129407346412,181.48258814692812,368.00635929793793,Silver,0,Loyal Customers,106,3,3,4,10
C17381,7.0,383.0,532.0,618.8685714285714,0.8858455171801076,1.771691034360214,3.592595708563768,632.5108067958017,560.3068627680341,1120.6137255360677,2272.355610114804,Platinum,0,Loyal Customers,149,3,5,5,13
C17382,5.0,655.0,699.0,175.116,0.6002072692964264,1.200414538592852,2.434173925479944,181.0883531962484,108.69054597330704,217.38109194661396,440.80054755841047,Silver,0,Champions,44,4,5,4,13
C17383,1.0,141.0,289.0,41.23,0.4458680745499481,0.8917361490998946,1.8082427467859012,52.37814016571622,23.35374050419519,46.707481008390296,94.71239204479164,Bronze,0,Needs Attention,148,3,1,4,8
C17384,2.0,250.0,617.0,7.985,0.3931097356825788,0.7862194713651578,1.594278372490458,10.515815549304634,4.133869471073897,8.267738942147796,16.765137299355242,Bronze,0,At Risk,367,1,2,1,4
C17385,8.0,536.0,713.0,271.43375000000003,0.8253179264606667,1.650635852921332,3.347122701757138,276.9079131599838,228.53706470974825,457.074129419496,926.844762433976,Platinum,1,Can't Lose Them,177,2,5,5,12
C17386,1.0,531.0,650.0,13.6,0.2994200945273688,0.5988401890547367,1.214314827805439,20.04747176886583,6.002615892068564,12.00523178413711,24.34394222894471,Bronze,0,Needs Attention,119,3,1,2,6
C17387,2.0,506.0,727.0,13.97,0.3563418386694079,0.7126836773388158,1.4451641234925987,16.970014794532318,6.0471262741307,12.0942525482614,24.52445655619673,Bronze,0,At Risk,221,2,2,3,7
C17388,5.0,558.0,726.0,107.074,0.5864162378033219,1.172832475606642,2.378243631091247,111.00852311825112,65.0972004911079,130.1944009822156,264.0053131028262,Silver,0,Can't Lose Them,168,2,5,4,11
C17389,4.0,486.0,648.0,301.5575,0.5460732885074694,1.0921465770149328,2.214630558946947,313.84855856961406,171.38431447143827,342.7686289428746,695.058608689718,Gold,1,Can't Lose Them,162,2,4,5,11
C17390,4.0,590.0,715.0,266.665,0.5146434557493178,1.0292869114986305,2.087165126094444,277.6399340875347,142.88557513282169,285.7711502656419,579.4803880386625,Gold,0,Loyal Customers,125,3,4,4,11
C17391,3.0,664.0,731.0,143.91666666666666,0.4313998550866885,0.862799710173377,1.749566078962682,152.48430810547416,65.7817084196955,131.563416839391,266.78137303543195,Silver,0,Loyal Customers,67,4,3,3,10
C17392,9.0,661.0,711.0,47.25222222222223,0.9043214937636956,1.8086429875273895,3.667526058041657,48.42707568332791,43.79364542055464,87.5872908411092,177.6075619833606,Bronze,0,Champions,50,4,5,4,13
C17393,5.0,415.0,559.0,157.672,0.6835625887437594,1.367125177487518,2.772226054349688,163.12191252900487,111.50403680915966,223.0080736183192,452.2108159482581,Silver,0,Loyal Customers,144,3,5,4,12
C17394,7.0,613.0,622.0,149.78857142857143,0.8114104336064034,1.6228208672128135,3.290720091848188,153.4811220813619,124.5361838184352,249.0723676368714,505.0634121525421,Gold,0,Champions,9,5,5,4,14
C17395,5.0,478.0,670.0,130.308,0.6157610955332196,1.2315221910664382,2.4972533318847114,134.93837191799523,83.08979972169377,166.17959944338742,336.975298871312,Silver,0,Can't Lose Them,192,2,5,4,11
C17396,5.0,466.0,551.0,75.9,0.6890306397246494,1.3780612794493006,2.794402038883291,78.90087456512973,54.365120076445656,108.73024015289144,220.4807647544733,Bronze,0,Loyal Customers,85,3,5,4,12
C17397,4.0,621.0,670.0,91.67,0.5353380522165092,1.070676104433019,2.171093211766947,96.04422609179142,51.416128922621645,102.83225784524336,208.52096729729823,Bronze,0,Champions,49,4,4,3,11
C17398,4.0,571.0,707.0,24.130000000000003,0.5182047487782535,1.0364094975565104,2.101608147822923,25.956657201065948,13.450863024001624,26.901726048003336,54.55072226400674,Bronze,0,Loyal Customers,136,3,4,1,8
C17399,6.0,366.0,512.0,190.0716666666667,0.8106354194951063,1.6212708389902135,3.287576979063499,195.39531755347903,158.394365212344,316.78873042468825,642.3771478056198,Gold,0,Loyal Customers,146,3,5,5,13
C17400,6.0,510.0,597.0,47.748333333333335,0.7447667835675522,1.4895335671351044,3.020443066690625,49.53752213742288,36.89390102819485,73.7878020563897,149.62526528101228,Bronze,0,Loyal Customers,87,3,5,2,10
C17401,3.0,236.0,578.0,116.48,0.495663625628322,0.9913272512566436,2.0101913706037484,123.65021155648596,61.28891216979687,122.57782433959368,248.560588244176,Silver,0,At Risk,342,1,3,3,7
C17402,2.0,578.0,613.0,130.985,0.3945902603289903,0.7891805206579807,1.6002827224453489,143.1585068046104,56.48895246834076,112.97790493668153,229.09408501049293,Bronze,0,Potential Loyalists,35,5,2,2,9
C17403,0.0,0.0,487.0,0.0,0.2554127172646251,0.5108254345275303,0.0,461.94,117.98535061322092,235.97070122564733,0.0,Silver,0,Hibernating,487,1,1,3,5
C17404,6.0,590.0,628.0,173.64333333333332,0.7233313079001357,1.4466626158002691,2.933510304261658,178.5590024796323,129.157316800936,258.3146336018716,523.8046736926843,Gold,0,Champions,38,4,5,4,13
C17405,1.0,347.0,359.0,42.96,0.4072448213660335,0.8144896427320671,1.651603997762248,54.402463594111126,22.15512156825593,44.31024313651186,89.85132636014909,Bronze,0,Potential Loyalists,12,5,1,2,8
C17406,2.0,290.0,580.0,51.73,0.4072437470962732,0.8144874941925442,1.651599641001549,57.69024261404733,23.49399057303773,46.98798114607533,95.28118399065283,Bronze,0,At Risk,290,1,2,2,5
C17407,6.0,471.0,664.0,50.93666666666667,0.6999368757618185,1.399873751523638,2.83863288503404,52.80503463983423,36.960190970300175,73.92038194060041,149.89410782399506,Bronze,0,Can't Lose Them,193,2,5,2,9
C17408,8.0,570.0,644.0,131.47375,0.8774155038374462,1.7548310076748908,3.55840732111853,134.35716956972942,117.88706363219733,235.77412726439445,478.0975358416889,Silver,0,Champions,74,4,5,5,14
C17409,2.0,88.0,246.0,360.42,0.6029319727402532,1.205863945480507,2.445224111668802,390.5802618303102,235.49332777875355,470.9866555575073,955.0562737693882,Platinum,1,At Risk,158,2,2,4,8
C17410,2.0,349.0,437.0,907.905,0.4729666030193284,0.9459332060386568,1.918142334467274,980.9858213580424,463.9735315378391,927.9470630756782,1881.670433459012,Platinum,0,Needs Attention,88,3,2,5,10
C17411,3.0,443.0,694.0,63.23333333333333,0.4453636749994871,0.8907273499989742,1.8061971263868075,67.69153602817377,30.14735125186765,60.29470250373531,122.2642578547965,Bronze,0,At Risk,251,2,3,2,7
C17412,1.0,481.0,659.0,54.78,0.2969881623649673,0.593976324729935,1.2044519918134775,68.2333901395607,20.26450914948001,40.52901829896005,82.18384266177998,Bronze,0,Hibernating,178,2,1,2,5
C17413,8.0,658.0,714.0,103.1925,0.8246083309623232,1.6492166619246262,3.344244897791601,105.55241666059908,87.03940213153633,174.07880426307054,352.99313086678166,Silver,0,Champions,56,4,5,4,13
C17414,0.0,0.0,294.0,0.0,0.3217508038651911,0.6435016077279034,0.0,242.14,77.90873964791739,155.8174792952345,0.0,Silver,0,Hibernating,294,1,1,2,4
C17415,1.0,398.0,603.0,13.08,0.3127961822625796,0.6255923645251582,1.2685622947315731,19.439004611198,6.080446429367414,12.160892858734808,24.65958829687896,Bronze,0,Hibernating,205,2,1,1,4
C17416,5.0,536.0,730.0,44.612,0.5844268388807177,1.1688536777614345,2.3701755132384648,46.6758117586223,27.278597118283063,54.55719423656608,110.6298660908146,Bronze,0,Can't Lose Them,194,2,5,2,9
C17418,2.0,157.0,583.0,151.755,0.4060599933351593,0.8121199866703178,1.6467988618592546,165.5567888970714,67.2259885961352,134.45197719227022,272.63873152877005,Silver,0,At Risk,426,1,2,3,6
C17419,5.0,366.0,376.0,89.694,0.8351740847405583,1.6703481694811149,3.387094899225596,93.10799922483837,77.76138803462898,155.52277606925782,315.3656292515508,Silver,0,Champions,10,5,5,3,13
C17420,5.0,601.0,626.0,130.084,0.6409624122576275,1.2819248245152506,2.599458671933705,134.70766320958762,86.34254876040535,172.6850975208101,350.16700330608745,Silver,0,Champions,25,5,5,4,14
C17421,3.0,216.0,320.0,16.076666666666664,0.6619413104449229,1.3238826208898469,2.6845397590266327,18.133042056780734,12.00300962141834,24.0060192428367,48.67887235352996,Bronze,0,Loyal Customers,104,3,3,1,7
C17422,4.0,270.0,673.0,149.79,0.5339067719682052,1.0678135439364105,2.165288575204382,156.35647814877933,83.47978252473199,166.95956504946398,338.55689579474546,Silver,0,Can't Lose Them,403,1,4,4,9
C17423,3.0,543.0,699.0,55.870000000000005,0.4434240766985555,0.8868481533971107,1.798330977721915,59.95316653762404,26.58467751710068,53.16935503420133,107.81563659713024,Bronze,0,At Risk,156,2,3,3,8
C17424,1.0,126.0,593.0,265.83,0.3157978280257167,0.6315956560514332,1.2807356358820718,315.1891471122452,99.53604807532516,199.07209615065025,403.6739727499293,Silver,0,Hibernating,467,1,1,2,4
C17425,4.0,666.0,683.0,121.3325,0.5291906237066092,1.0583812474132184,2.1461619739212554,126.82557806426912,67.11490675778182,134.22981351556365,272.18823296211605,Silver,0,Champions,17,5,4,4,13
C17426,4.0,511.0,644.0,60.1925,0.5480715765234477,1.0961431530468948,2.222734727011761,63.37941339179421,34.73645501677197,69.4729100335439,140.87562312357522,Bronze,0,Loyal Customers,133,3,4,3,10
C17427,4.0,378.0,388.0,549.455,0.715685122439477,1.4313702448789534,2.902500774337877,571.0966057873904,408.7253442377183,817.4506884754362,1657.608340519634,Platinum,0,Champions,10,5,4,5,14
C17428,5.0,525.0,612.0,228.706,0.6494193191558915,1.2988386383117847,2.6337561276877834,236.28335178358964,153.44697344317078,306.89394688634195,622.3127256306374,Gold,0,Loyal Customers,87,3,5,5,13
C17429,3.0,491.0,635.0,111.83333333333331,0.4696021097726369,0.9392042195452712,1.904497445189021,118.7668765316664,55.773175790376825,111.54635158075332,226.1912129276386,Bronze,0,Loyal Customers,144,3,3,3,9
C17430,5.0,364.0,718.0,103.668,0.5904359458536808,1.1808718917073595,2.394545780406593,107.50051481094596,63.472168142158495,126.9443362843168,257.41490413208714,Silver,0,Can't Lose Them,354,1,5,3,9
C17431,3.0,592.0,636.0,130.72,0.4691693295744448,0.9383386591488904,1.9027422810519192,138.61549651059573,65.03413956650499,130.0682791330101,263.7495660197153,Silver,0,Loyal Customers,44,4,3,3,10
C17432,6.0,555.0,618.0,407.6033333333333,0.7301098979305475,1.4602197958610983,2.9610012527183343,418.3291723899809,305.4262693550194,610.8525387100401,1238.6732034953577,Platinum,0,Champions,63,4,5,5,14
C17433,5.0,475.0,687.0,40.538,0.6065470279297319,1.213094055859462,2.459885168826133,42.47979712445868,25.765994692898385,51.53198938579669,104.49542292119892,Bronze,0,Can't Lose Them,212,2,5,2,9
C17434,2.0,542.0,584.0,179.725,0.4056669365435655,0.8113338730871313,1.6452047982044604,195.71952120935515,79.3969385907725,158.79387718154507,321.9986953959108,Silver,0,Potential Loyalists,42,4,2,3,9
C17435,5.0,498.0,596.0,102.194,0.6593617989362804,1.3187235978725582,2.674078406797134,105.9823691136565,69.88072555430944,139.7614511086186,283.40516474803235,Silver,0,Loyal Customers,98,3,5,3,11
C17436,5.0,610.0,653.0,261.408,0.6252594234988178,1.2505188469976338,2.535774328634091,269.96476331192025,168.79801227340604,337.59602454681163,684.5697164421458,Gold,0,Champions,43,4,5,5,14
C17437,6.0,289.0,670.0,14.616666666666667,0.6961841388499272,1.3923682776998545,2.8234134520024683,15.583062631183775,10.84868103853516,21.69736207707032,43.99742865628126,Bronze,0,Can't Lose Them,381,1,5,1,7
C17438,1.0,144.0,192.0,27.41,0.5133308743138008,1.0266617486276006,2.081841879161524,36.20695532154421,18.586148031449014,37.17229606289799,75.37715590532095,Bronze,0,Potential Loyalists,48,4,1,1,6
C17439,1.0,220.0,336.0,139.44,0.4191755852115154,0.8383511704230306,1.699989873357812,167.29652392448122,70.1266183198967,140.2532366397934,284.402396519581,Silver,0,Needs Attention,116,3,1,2,6
C17440,5.0,554.0,633.0,820.2040000000001,0.6368160205211808,1.2736320410423536,2.582642749891454,845.4964750232832,538.4257005890131,1076.8514011780196,2183.6153412776634,Platinum,0,Champions,79,4,5,5,14
C17441,1.0,21.0,343.0,13.29,0.4154711351302764,0.8309422702605525,1.684966270250564,19.68473173256385,8.178437837663274,16.356875675326545,33.16810900830104,Bronze,0,Hibernating,322,1,1,1,3
C17442,4.0,514.0,554.0,86.3925,0.5972464493219556,1.1944928986439125,2.422166155583493,90.56766191025746,54.09121449929259,108.1824289985853,219.36992546935383,Bronze,0,Champions,40,4,4,3,11
C17443,6.0,648.0,702.0,69.82000000000001,0.6768302720803019,1.3536605441606038,2.7449227701034467,72.15731725997051,48.838256673650505,97.676513347301,198.0662631764715,Bronze,0,Champions,54,4,5,3,12
C17444,4.0,450.0,685.0,74.5775,0.5282573745965834,1.056514749193166,2.1423771303083665,78.30700709172146,41.36625397878881,82.73250795757758,167.76314113619912,Bronze,0,Can't Lose Them,235,2,4,2,8
C17445,5.0,670.0,720.0,268.40200000000004,0.5894258613236519,1.178851722647304,2.390449326479251,277.1682307521118,163.37012314261622,326.74024628523244,662.5566105228313,Gold,0,Champions,50,4,5,5,14
C17446,8.0,568.0,596.0,128.6925,0.9177146710253334,1.8354293420506624,3.72184283249163,131.52443696319617,120.70190539947176,241.4038107989429,489.51328300896887,Silver,0,Champions,28,5,5,4,14
C17447,3.0,442.0,676.0,91.01333333333332,0.4524889728820381,0.9049779457640758,1.835094167799376,96.88645288387389,43.84005155160806,87.68010310321608,177.795764625966,Bronze,0,At Risk,234,2,3,2,7
C17448,2.0,160.0,653.0,14.475,0.3802686337347346,0.7605372674694693,1.542200570146424,17.514604705783775,6.66025480187235,13.3205096037447,27.01103336314898,Bronze,0,At Risk,493,1,2,1,4
C17449,4.0,582.0,599.0,129.10750000000002,0.5716033375294142,1.143206675058827,2.3181690910915123,134.89384647003448,77.10577285445208,154.211545708904,312.70674546527783,Silver,0,Champions,17,5,4,3,12
C17450,7.0,636.0,641.0,365.0371428571429,0.7972676491647483,1.5945352983294954,3.233363243834821,373.29534418987686,297.6163015064087,595.232603012817,1206.9994449982162,Platinum,0,Champions,5,5,5,5,15
C17451,1.0,356.0,495.0,502.26,0.3485790685597981,0.6971581371195961,1.41368177804807,591.8427818957176,206.30400564704905,412.6080112940979,836.6773562352541,Gold,0,Needs Attention,139,3,1,4,8
C17452,1.0,558.0,655.0,95.12,0.2980641262777241,0.5961282525554483,1.2088156232374376,115.43640002479216,34.40744971403552,68.81489942807106,139.54132384025527,Bronze,0,Needs Attention,97,3,1,2,6
C17453,2.0,515.0,646.0,73.575,0.3826993921953036,0.7653987843906069,1.552058646125397,81.2478002601624,31.09348377676958,62.18696755353914,126.10135087245432,Bronze,0,Needs Attention,131,3,2,1,6
C17454,3.0,295.0,420.0,22.326666666666664,0.5857757561523528,1.1715515123047056,2.375646122173431,24.701372882847178,14.469465378451028,28.938930756902057,58.68172070149584,Bronze,0,Loyal Customers,125,3,3,1,7
C17455,4.0,454.0,503.0,62.155,0.6292390308678442,1.258478061735689,2.551913847408481,65.41593773215621,41.162261261893214,82.32452252378647,166.93583733990042,Bronze,0,Champions,49,4,4,3,11
C17456,2.0,260.0,283.0,97.82,0.5724593269515501,1.1449186539030998,2.32164060374795,107.39350797955174,61.47841529694011,122.95683059388018,249.3291287042568,Silver,0,Potential Loyalists,23,5,2,3,10
C17457,1.0,527.0,573.0,3.18,0.3219773274277452,0.6439546548554906,1.305796939012524,7.85472603252196,2.5290436956285576,5.058087391257116,10.256677210049162,Bronze,0,Potential Loyalists,46,4,1,1,6
C17458,1.0,181.0,642.0,47.04,0.3016154933688885,0.6032309867377758,1.2232183897738238,59.176590523504885,17.84857654663562,35.69715309327116,72.38589377246656,Bronze,0,Hibernating,461,1,1,1,3
C17459,3.0,460.0,544.0,84.99000000000001,0.5126335828777253,1.025267165755451,2.079013975004104,90.5563335224328,46.42221770587499,92.84443541175004,188.26788291827043,Bronze,0,Loyal Customers,84,3,3,2,8
C17460,1.0,30.0,518.0,21.52,0.3402888546607887,0.680577709321577,1.3800603550131998,29.31489463180666,9.97553191875919,19.95106383751837,40.45632389274565,Bronze,0,Hibernating,488,1,1,5,7
C17461,3.0,363.0,554.0,425.4166666666667,0.5075229991287596,1.0150459982575193,2.0582877186888635,448.3219285115067,227.5336897333493,455.0673794666985,922.7755194741408,Platinum,1,At Risk,191,2,3,5,10
