customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Label,Segment,Cluster
C16444,20,6,750.74,5,5,4,14,5-5-4,Champions,Champions
C16445,142,5,447.6,3,4,3,10,3-4-3,Loyal Customers,Core Regulars
C16446,54,6,315.64000000000004,4,5,2,11,4-5-2,Champions,Core Regulars
C16447,123,7,2639.44,3,5,5,13,3-5-5,Loyal Customers,Champions
C16448,144,4,1077.28,3,3,4,10,3-3-4,Loyal Customers,Core Regulars
C16449,120,4,354.4,3,3,2,8,3-3-2,Loyal Customers,Core Regulars
C16450,336,5,869.96,1,4,4,9,1-4-4,Can't Lose Them,Core Regulars
C16451,258,5,461.71,2,4,3,9,2-4-3,Can't Lose Them,Core Regulars
C16452,130,5,1128.44,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C16453,45,4,2670.67,4,3,5,12,4-3-5,Loyal Customers,Core Regulars
C16454,35,5,170.51999999999998,5,4,1,10,5-4-1,Champions,Core Regulars
C16455,475,1,3.39,1,1,1,3,1-1-1,Hibernating,Dormant
C16456,94,4,95.02,3,3,1,7,3-3-1,Loyal Customers,Occasional
C16457,171,5,199.44,2,4,2,8,2-4-2,Can't Lose Them,Core Regulars
C16458,44,4,79.65,4,3,1,8,4-3-1,Loyal Customers,Occasional
C16459,151,3,267.6,2,2,2,6,2-2-2,At Risk,Occasional
C16460,5,4,399.55,5,3,3,11,5-3-3,Loyal Customers,Core Regulars
C16461,62,5,778.4,4,4,4,12,4-4-4,Champions,Core Regulars
C16464,124,5,905.1,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C16465,563,2,65.37,1,1,1,3,1-1-1,Hibernating,Dormant
C16466,571,3,864.45,1,2,4,7,1-2-4,At Risk,Dormant
C16467,5,6,316.6,5,5,2,12,5-5-2,Champions,Champions
C16468,2,6,822.36,5,5,4,14,5-5-4,Champions,Champions
C16469,62,3,307.86,4,2,2,8,4-2-2,Potential Loyalists,Core Regulars
C16470,180,8,744.7,2,5,4,11,2-5-4,Can't Lose Them,Champions
C16471,68,7,1717.03,4,5,5,14,4-5-5,Champions,Champions
C16472,2,2,59.71,5,1,1,7,5-1-1,Potential Loyalists,Occasional
C16473,541,5,403.35,1,4,3,8,1-4-3,Can't Lose Them,Dormant
C16474,75,7,1190.0,4,5,5,14,4-5-5,Champions,Champions
C16475,38,2,248.23,4,1,2,7,4-1-2,Potential Loyalists,Occasional
C16476,99,6,231.23,3,5,2,10,3-5-2,Loyal Customers,Core Regulars
C16477,119,4,206.47,3,3,2,8,3-3-2,Loyal Customers,Core Regulars
C16478,83,4,760.8299999999999,4,3,4,11,4-3-4,Loyal Customers,Core Regulars
C16479,167,5,934.68,2,4,4,10,2-4-4,Can't Lose Them,Core Regulars
C16481,10,3,335.19,5,2,2,9,5-2-2,Potential Loyalists,Core Regulars
C16482,526,3,178.08,1,2,2,5,1-2-2,At Risk,Dormant
C16483,36,1,411.99,4,1,3,8,4-1-3,Potential Loyalists,Occasional
C16484,359,3,36.23,1,2,1,4,1-2-1,At Risk,Dormant
C16485,11,7,1230.14,5,5,5,15,5-5-5,Champions,Champions
C16486,105,5,869.96,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C16487,109,5,306.92999999999995,3,4,2,9,3-4-2,Loyal Customers,Core Regulars
C16488,33,4,668.01,5,3,4,12,5-3-4,Loyal Customers,Core Regulars
C16489,192,3,820.5899999999999,2,2,4,8,2-2-4,At Risk,Core Regulars
C16490,8,3,39.73,5,2,1,8,5-2-1,Potential Loyalists,Occasional
C16491,55,4,1042.25,4,3,4,11,4-3-4,Loyal Customers,Core Regulars
C16492,147,2,201.0,3,1,2,6,3-1-2,Needs Attention,Occasional
C16493,435,3,463.54,1,2,3,6,1-2-3,At Risk,Dormant
C16494,52,2,198.71,4,1,2,7,4-1-2,Potential Loyalists,Occasional
C16495,75,4,592.9300000000001,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C16496,8,7,2436.7,5,5,5,15,5-5-5,Champions,Champions
C16497,83,5,792.73,4,4,4,12,4-4-4,Champions,Core Regulars
C16498,417,2,71.19,1,1,1,3,1-1-1,Hibernating,Dormant
C16499,97,9,1166.57,3,5,5,13,3-5-5,Loyal Customers,Champions
C16500,34,7,781.78,5,5,4,14,5-5-4,Champions,Champions
C16501,50,5,808.72,4,4,4,12,4-4-4,Champions,Core Regulars
C16502,5,3,40.5,5,2,1,8,5-2-1,Potential Loyalists,Occasional
C16503,333,1,268.49,1,1,2,4,1-1-2,Hibernating,Dormant
C16504,78,2,83.3,4,1,1,6,4-1-1,Potential Loyalists,Occasional
C16505,670,1,143.8,1,1,1,3,1-1-1,Hibernating,Dormant
C16506,92,4,3655.56,3,3,5,11,3-3-5,Loyal Customers,Core Regulars
C16507,361,4,148.45,1,3,1,5,1-3-1,At Risk,Dormant
C16508,118,2,81.4,3,1,1,5,3-1-1,Needs Attention,Occasional
C16509,60,7,356.09000000000003,4,5,2,11,4-5-2,Champions,Champions
C16510,348,3,2203.12,1,2,5,8,1-2-5,At Risk,Core Regulars
C16511,266,4,62.56,1,3,1,5,1-3-1,At Risk,Occasional
C16512,17,2,229.73,5,1,2,8,5-1-2,Potential Loyalists,Occasional
C16513,19,4,326.19,5,3,2,10,5-3-2,Loyal Customers,Core Regulars
C16514,42,6,1529.47,4,5,5,14,4-5-5,Champions,Champions
C16515,355,2,2623.68,1,1,5,7,1-1-5,Hibernating,Dormant
C16516,78,5,90.0,4,4,1,9,4-4-1,Champions,Occasional
C16517,641,1,6.07,1,1,1,3,1-1-1,Hibernating,Dormant
C16518,258,3,323.52,2,2,2,6,2-2-2,At Risk,Core Regulars
C16519,46,4,285.7,4,3,2,9,4-3-2,Loyal Customers,Core Regulars
C16520,533,2,522.99,1,1,3,5,1-1-3,Hibernating,Dormant
C16521,23,6,949.66,5,5,4,14,5-5-4,Champions,Champions
C16522,103,4,203.11,3,3,2,8,3-3-2,Loyal Customers,Core Regulars
C16523,144,6,1455.2,3,5,5,13,3-5-5,Loyal Customers,Champions
C16524,94,7,2044.58,3,5,5,13,3-5-5,Loyal Customers,Champions
C16525,172,4,803.44,2,3,4,9,2-3-4,At Risk,Core Regulars
C16526,305,2,2761.84,1,1,5,7,1-1-5,Hibernating,Core Regulars
C16527,573,3,117.27,1,2,1,4,1-2-1,At Risk,Dormant
C16528,250,2,987.22,2,1,4,7,2-1-4,Hibernating,Core Regulars
C16529,601,2,499.57,1,1,3,5,1-1-3,Hibernating,Dormant
C16530,4,5,2287.24,5,4,5,14,5-4-5,Champions,Champions
C16531,159,3,1123.61,2,2,4,8,2-2-4,At Risk,Core Regulars
C16532,480,3,267.9,1,2,2,5,1-2-2,At Risk,Dormant
C16533,96,4,765.55,3,3,4,10,3-3-4,Loyal Customers,Core Regulars
C16534,2,6,573.4399999999999,5,5,3,13,5-5-3,Champions,Champions
C16535,22,3,93.3,5,2,1,8,5-2-1,Potential Loyalists,Occasional
C16536,62,2,116.83,4,1,1,6,4-1-1,Potential Loyalists,Occasional
C16537,112,3,243.46,3,2,2,7,3-2-2,Needs Attention,Occasional
C16538,305,5,2348.9700000000003,1,4,5,10,1-4-5,Can't Lose Them,Core Regulars
C16539,242,7,1094.19,2,5,4,11,2-5-4,Can't Lose Them,Champions
C16540,20,7,1418.87,5,5,5,15,5-5-5,Champions,Champions
C16541,123,4,121.6,3,3,1,7,3-3-1,Loyal Customers,Occasional
C16542,330,3,153.04,1,2,1,4,1-2-1,At Risk,Dormant
C16543,213,4,1191.09,2,3,5,10,2-3-5,At Risk,Core Regulars
C16544,94,7,2066.59,3,5,5,13,3-5-5,Loyal Customers,Champions
C16545,220,2,37.85,2,1,1,4,2-1-1,Hibernating,Occasional
C16546,21,5,4424.599999999999,5,4,5,14,5-4-5,Champions,Champions
C16547,99,2,35.1,3,1,1,5,3-1-1,Needs Attention,Occasional
C16548,44,4,468.54,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C16549,331,3,750.16,1,2,4,7,1-2-4,At Risk,Dormant
C16550,423,2,832.87,1,1,4,6,1-1-4,Hibernating,Dormant
C16551,426,3,199.56,1,2,2,5,1-2-2,At Risk,Dormant
C16552,168,3,912.19,2,2,4,8,2-2-4,At Risk,Core Regulars
C16553,8,9,2117.42,5,5,5,15,5-5-5,Champions,Champions
C16554,26,6,1758.98,5,5,5,15,5-5-5,Champions,Champions
C16555,248,2,1081.01,2,1,4,7,2-1-4,Hibernating,Core Regulars
C16556,73,2,183.12,4,1,2,7,4-1-2,Potential Loyalists,Occasional
C16557,152,4,183.71,2,3,2,7,2-3-2,At Risk,Occasional
C16558,98,5,1186.34,3,4,5,12,3-4-5,Loyal Customers,Core Regulars
C16559,133,5,720.05,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C16560,241,2,62.49,2,1,1,4,2-1-1,Hibernating,Occasional
C16561,374,2,66.77,1,1,1,3,1-1-1,Hibernating,Dormant
C16563,22,8,1708.5099999999998,5,5,5,15,5-5-5,Champions,Champions
C16564,140,3,962.76,3,2,4,9,3-2-4,Needs Attention,Core Regulars
C16565,45,4,107.75,4,3,1,8,4-3-1,Loyal Customers,Occasional
C16566,15,7,1559.8300000000002,5,5,5,15,5-5-5,Champions,Champions
C16567,112,2,420.28,3,1,3,7,3-1-3,Needs Attention,Core Regulars
C16568,521,2,365.64,1,1,2,4,1-1-2,Hibernating,Dormant
C16569,51,5,519.72,4,4,3,11,4-4-3,Champions,Core Regulars
C16570,46,3,1084.58,4,2,4,10,4-2-4,Potential Loyalists,Core Regulars
C16571,3,7,668.51,5,5,4,14,5-5-4,Champions,Champions
C16572,21,1,79.0,5,1,1,7,5-1-1,Potential Loyalists,Occasional
C16573,49,2,250.44,4,1,2,7,4-1-2,Potential Loyalists,Occasional
C16574,183,4,592.15,2,3,3,8,2-3-3,At Risk,Core Regulars
C16575,405,3,177.07999999999998,1,2,2,5,1-2-2,At Risk,Dormant
C16576,159,2,441.17,2,1,3,6,2-1-3,Hibernating,Core Regulars
C16577,276,7,1596.96,1,5,5,11,1-5-5,Can't Lose Them,Champions
C16578,137,4,166.3,3,3,1,7,3-3-1,Loyal Customers,Occasional
C16579,78,4,65.32,4,3,1,8,4-3-1,Loyal Customers,Occasional
C16580,225,4,139.89,2,3,1,6,2-3-1,At Risk,Occasional
C16581,330,5,766.94,1,4,4,9,1-4-4,Can't Lose Them,Core Regulars
C16582,168,5,448.03,2,4,3,9,2-4-3,Can't Lose Them,Core Regulars
C16583,26,5,339.16,5,4,2,11,5-4-2,Champions,Core Regulars
C16584,121,5,840.62,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C16585,170,1,5.3,2,1,1,4,2-1-1,Hibernating,Occasional
C16586,161,3,362.63,2,2,2,6,2-2-2,At Risk,Core Regulars
C16587,259,6,358.68,2,5,2,9,2-5-2,Can't Lose Them,Core Regulars
C16588,158,7,263.12,2,5,2,9,2-5-2,Can't Lose Them,Champions
C16589,180,7,1325.38,2,5,5,12,2-5-5,Can't Lose Them,Champions
C16590,28,5,348.95000000000005,5,4,2,11,5-4-2,Champions,Core Regulars
C16591,404,2,30.75,1,1,1,3,1-1-1,Hibernating,Dormant
C16592,46,3,424.18,4,2,3,9,4-2-3,Potential Loyalists,Core Regulars
C16593,180,11,1837.01,2,5,5,12,2-5-5,Can't Lose Them,Champions
C16594,458,3,6415.320000000001,1,2,5,8,1-2-5,At Risk,Dormant
C16595,323,2,265.42,1,1,2,4,1-1-2,Hibernating,Dormant
C16596,409,3,636.46,1,2,3,6,1-2-3,At Risk,Dormant
C16597,256,2,75.05,2,1,1,4,2-1-1,Hibernating,Occasional
C16598,15,8,434.92,5,5,3,13,5-5-3,Champions,Champions
C16599,281,2,209.38,1,1,2,4,1-1-2,Hibernating,Dormant
C16600,154,4,3025.7200000000003,2,3,5,10,2-3-5,At Risk,Core Regulars
C16601,7,4,543.23,5,3,3,11,5-3-3,Loyal Customers,Core Regulars
C16602,267,3,142.37,1,2,1,4,1-2-1,At Risk,Occasional
C16603,151,5,831.96,2,4,4,10,2-4-4,Can't Lose Them,Core Regulars
C16604,26,3,276.4,5,2,2,9,5-2-2,Potential Loyalists,Core Regulars
C16605,168,4,183.49,2,3,2,7,2-3-2,At Risk,Occasional
C16606,34,4,124.45,5,3,1,9,5-3-1,Loyal Customers,Occasional
C16607,52,3,205.28,4,2,2,8,4-2-2,Potential Loyalists,Occasional
C16608,109,5,1688.0,3,4,5,12,3-4-5,Loyal Customers,Core Regulars
C16609,99,8,662.58,3,5,4,12,3-5-4,Loyal Customers,Champions
C16610,59,5,2135.81,4,4,5,13,4-4-5,Champions,Champions
C16611,131,3,418.87000000000006,3,2,3,8,3-2-3,Needs Attention,Core Regulars
C16612,617,2,390.67,1,1,3,5,1-1-3,Hibernating,Dormant
C16613,92,3,422.35,3,2,3,8,3-2-3,Needs Attention,Core Regulars
C16614,65,9,369.68,4,5,3,12,4-5-3,Champions,Champions
C16615,260,3,1684.86,2,2,5,9,2-2-5,At Risk,Core Regulars
C16616,161,4,164.14,2,3,1,6,2-3-1,At Risk,Occasional
C16617,2,5,1359.41,5,4,5,14,5-4-5,Champions,Champions
C16618,4,6,274.16,5,5,2,12,5-5-2,Champions,Core Regulars
C16619,49,5,1629.45,4,4,5,13,4-4-5,Champions,Champions
C16620,83,3,683.3900000000001,4,2,4,10,4-2-4,Potential Loyalists,Core Regulars
C16621,246,5,413.32,2,4,3,9,2-4-3,Can't Lose Them,Core Regulars
C16622,108,5,1453.41,3,4,5,12,3-4-5,Loyal Customers,Core Regulars
C16623,83,4,864.55,4,3,4,11,4-3-4,Loyal Customers,Core Regulars
C16624,62,2,253.34,4,1,2,7,4-1-2,Potential Loyalists,Occasional
C16625,237,3,123.07,2,2,1,5,2-2-1,At Risk,Occasional
C16626,124,4,543.98,3,3,3,9,3-3-3,Loyal Customers,Core Regulars
C16627,24,4,259.68,5,3,2,10,5-3-2,Loyal Customers,Core Regulars
C16628,111,8,3450.34,3,5,5,13,3-5-5,Loyal Customers,Champions
C16629,13,6,884.4000000000001,5,5,4,14,5-5-4,Champions,Champions
C16630,308,2,39.83,1,1,1,3,1-1-1,Hibernating,Occasional
C16631,195,2,183.1,2,1,2,5,2-1-2,Hibernating,Occasional
C16632,103,3,237.8,3,2,2,7,3-2-2,Needs Attention,Occasional
C16633,86,2,1299.65,3,1,5,9,3-1-5,Needs Attention,Core Regulars
C16634,366,3,1057.63,1,2,4,7,1-2-4,At Risk,Dormant
C16635,121,4,247.6,3,3,2,8,3-3-2,Loyal Customers,Core Regulars
C16636,277,6,1814.4,1,5,5,11,1-5-5,Can't Lose Them,Champions
C16637,118,3,569.22,3,2,3,8,3-2-3,Needs Attention,Core Regulars
C16638,98,5,1424.17,3,4,5,12,3-4-5,Loyal Customers,Core Regulars
C16639,39,6,438.99,4,5,3,12,4-5-3,Champions,Champions
C16640,440,2,220.0,1,1,2,4,1-1-2,Hibernating,Dormant
C16641,14,4,219.86,5,3,2,10,5-3-2,Loyal Customers,Core Regulars
C16642,412,5,203.5,1,4,2,7,1-4-2,Can't Lose Them,Dormant
C16643,59,6,1010.67,4,5,4,13,4-5-4,Champions,Champions
C16644,252,4,1250.1899999999998,2,3,5,10,2-3-5,At Risk,Core Regulars
C16645,43,8,1440.81,4,5,5,14,4-5-5,Champions,Champions
C16646,119,7,1125.28,3,5,4,12,3-5-4,Loyal Customers,Champions
C16647,233,3,195.22,2,2,2,6,2-2-2,At Risk,Occasional
C16648,298,1,61.58,1,1,1,3,1-1-1,Hibernating,Occasional
C16649,99,4,111.5,3,3,1,7,3-3-1,Loyal Customers,Occasional
C16650,448,3,233.04,1,2,2,5,1-2-2,At Risk,Dormant
C16651,63,6,314.71000000000004,4,5,2,11,4-5-2,Champions,Core Regulars
C16652,78,6,1211.36,4,5,5,14,4-5-5,Champions,Champions
C16653,177,2,89.08000000000001,2,1,1,4,2-1-1,Hibernating,Occasional
C16654,94,8,1175.88,3,5,5,13,3-5-5,Loyal Customers,Champions
C16655,63,10,13885.1,4,5,5,14,4-5-5,Champions,Champions
C16656,138,3,195.68,3,2,2,7,3-2-2,Needs Attention,Occasional
C16657,3,5,963.33,5,4,4,13,5-4-4,Champions,Core Regulars
C16658,79,5,924.96,4,4,4,12,4-4-4,Champions,Core Regulars
C16659,132,5,867.56,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C16660,265,3,1021.28,1,2,4,7,1-2-4,At Risk,Core Regulars
C16661,114,5,353.78,3,4,2,9,3-4-2,Loyal Customers,Core Regulars
C16662,121,3,436.97,3,2,3,8,3-2-3,Needs Attention,Core Regulars
C16663,193,4,403.23,2,3,3,8,2-3-3,At Risk,Core Regulars
C16664,309,2,278.52,1,1,2,4,1-1-2,Hibernating,Dormant
C16665,73,6,707.3199999999999,4,5,4,13,4-5-4,Champions,Champions
C16666,372,2,32.98,1,1,1,3,1-1-1,Hibernating,Dormant
C16667,43,6,1261.12,4,5,5,14,4-5-5,Champions,Champions
C16668,135,9,1644.47,3,5,5,13,3-5-5,Loyal Customers,Champions
C16669,174,3,414.04,2,2,3,7,2-2-3,At Risk,Core Regulars
C16670,58,5,695.29,4,4,4,12,4-4-4,Champions,Core Regulars
C16671,124,7,1488.5,3,5,5,13,3-5-5,Loyal Customers,Champions
C16672,166,3,209.11,2,2,2,6,2-2-2,At Risk,Occasional
C16673,146,4,274.3,3,3,2,8,3-3-2,Loyal Customers,Core Regulars
C16674,76,6,1353.62,4,5,5,14,4-5-5,Champions,Champions
C16675,118,1,64.89,3,1,1,5,3-1-1,Needs Attention,Occasional
C16676,175,3,975.55,2,2,4,8,2-2-4,At Risk,Core Regulars
C16677,63,4,41.15,4,3,1,8,4-3-1,Loyal Customers,Occasional
C16678,71,7,667.11,4,5,4,13,4-5-4,Champions,Champions
C16679,111,3,109.16,3,2,1,6,3-2-1,Needs Attention,Occasional
C16680,131,3,92.78,3,2,1,6,3-2-1,Needs Attention,Occasional
C16681,64,5,575.32,4,4,3,11,4-4-3,Champions,Core Regulars
C16682,274,3,1039.81,1,2,4,7,1-2-4,At Risk,Core Regulars
C16683,57,9,1904.53,4,5,5,14,4-5-5,Champions,Champions
C16684,608,3,758.44,1,2,4,7,1-2-4,At Risk,Dormant
C16685,79,7,318.88,4,5,2,11,4-5-2,Champions,Champions
C16686,6,6,582.52,5,5,3,13,5-5-3,Champions,Champions
C16687,72,5,441.16,4,4,3,11,4-4-3,Champions,Core Regulars
C16688,223,1,410.44,2,1,3,6,2-1-3,Hibernating,Occasional
C16689,461,2,33.56,1,1,1,3,1-1-1,Hibernating,Dormant
C16690,131,2,203.82,3,1,2,6,3-1-2,Needs Attention,Occasional
C16691,243,3,105.01,2,2,1,5,2-2-1,At Risk,Occasional
C16692,17,3,1331.57,5,2,5,12,5-2-5,Potential Loyalists,Core Regulars
C16693,186,4,1007.75,2,3,4,9,2-3-4,At Risk,Core Regulars
C16694,177,5,777.02,2,4,4,10,2-4-4,Can't Lose Them,Core Regulars
C16695,157,3,73.69,2,2,1,5,2-2-1,At Risk,Occasional
C16696,206,4,183.21,2,3,2,7,2-3-2,At Risk,Occasional
C16697,13,7,1056.48,5,5,4,14,5-5-4,Champions,Champions
C16698,83,4,607.43,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C16699,191,3,141.89,2,2,1,5,2-2-1,At Risk,Occasional
C16700,308,5,153.83,1,4,1,6,1-4-1,Can't Lose Them,Dormant
C16701,71,6,2237.51,4,5,5,14,4-5-5,Champions,Champions
C16702,112,6,117.11,3,5,1,9,3-5-1,Loyal Customers,Core Regulars
C16703,123,7,925.32,3,5,4,12,3-5-4,Loyal Customers,Champions
C16704,1,13,1976.21,5,5,5,15,5-5-5,Champions,Champions
C16705,336,2,344.79999999999995,1,1,2,4,1-1-2,Hibernating,Dormant
C16706,581,2,410.99,1,1,3,5,1-1-3,Hibernating,Dormant
C16707,166,8,747.07,2,5,4,11,2-5-4,Can't Lose Them,Champions
C16708,106,4,661.8700000000001,3,3,4,10,3-3-4,Loyal Customers,Core Regulars
C16709,39,6,702.9399999999999,4,5,4,13,4-5-4,Champions,Champions
C16710,87,6,732.8100000000001,3,5,4,12,3-5-4,Loyal Customers,Champions
C16711,284,5,549.3000000000001,1,4,3,8,1-4-3,Can't Lose Them,Core Regulars
C16712,33,3,622.49,5,2,3,10,5-2-3,Potential Loyalists,Core Regulars
C16713,7,8,449.51,5,5,3,13,5-5-3,Champions,Champions
C16714,51,4,547.78,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C16715,275,2,119.32,1,1,1,3,1-1-1,Hibernating,Occasional
C16716,88,6,1214.11,3,5,5,13,3-5-5,Loyal Customers,Champions
C16717,26,3,385.35,5,2,3,10,5-2-3,Potential Loyalists,Core Regulars
C16718,35,4,941.87,5,3,4,12,5-3-4,Loyal Customers,Core Regulars
C16719,163,4,144.92000000000002,2,3,1,6,2-3-1,At Risk,Occasional
C16720,172,4,1148.6,2,3,5,10,2-3-5,At Risk,Core Regulars
C16721,68,2,549.5400000000001,4,1,3,8,4-1-3,Potential Loyalists,Core Regulars
C16722,39,3,128.99,4,2,1,7,4-2-1,Potential Loyalists,Occasional
C16723,36,5,655.35,4,4,4,12,4-4-4,Champions,Core Regulars
C16724,51,7,959.05,4,5,4,13,4-5-4,Champions,Champions
C16725,56,3,308.42,4,2,2,8,4-2-2,Potential Loyalists,Core Regulars
C16726,54,2,425.53,4,1,3,8,4-1-3,Potential Loyalists,Core Regulars
C16727,466,2,99.94,1,1,1,3,1-1-1,Hibernating,Dormant
C16728,86,3,1129.13,3,2,4,9,3-2-4,Needs Attention,Core Regulars
C16729,316,1,10.94,1,1,1,3,1-1-1,Hibernating,Occasional
C16730,29,1,35.83,5,1,1,7,5-1-1,Potential Loyalists,Occasional
C16731,211,8,2833.51,2,5,5,12,2-5-5,Can't Lose Them,Champions
C16732,98,10,1330.36,3,5,5,13,3-5-5,Loyal Customers,Champions
C16733,209,7,481.85,2,5,3,10,2-5-3,Can't Lose Them,Champions
C16734,189,3,143.3,2,2,1,5,2-2-1,At Risk,Occasional
C16735,12,4,45.19,5,3,1,9,5-3-1,Loyal Customers,Occasional
C16736,340,2,167.92000000000002,1,1,1,3,1-1-1,Hibernating,Dormant
C16737,660,2,27.34,1,1,1,3,1-1-1,Hibernating,Dormant
C16738,67,2,469.31,4,1,3,8,4-1-3,Potential Loyalists,Core Regulars
C16739,394,4,415.4500000000001,1,3,3,7,1-3-3,At Risk,Dormant
C16740,577,3,742.46,1,2,4,7,1-2-4,At Risk,Dormant
C16741,12,4,349.18,5,3,2,10,5-3-2,Loyal Customers,Core Regulars
C16742,230,3,280.42,2,2,2,6,2-2-2,At Risk,Core Regulars
C16743,120,2,58.11,3,1,1,5,3-1-1,Needs Attention,Occasional
C16744,275,4,237.16,1,3,2,6,1-3-2,At Risk,Core Regulars
C16745,74,4,1322.2,4,3,5,12,4-3-5,Loyal Customers,Core Regulars
C16746,236,2,143.51,2,1,1,4,2-1-1,Hibernating,Occasional
C16747,142,6,1271.96,3,5,5,13,3-5-5,Loyal Customers,Champions
C16748,401,7,191.88,1,5,2,8,1-5-2,Can't Lose Them,Dormant
C16749,183,6,1140.98,2,5,5,12,2-5-5,Can't Lose Them,Champions
C16750,353,2,269.98,1,1,2,4,1-1-2,Hibernating,Dormant
C16751,108,4,426.6,3,3,3,9,3-3-3,Loyal Customers,Core Regulars
C16752,79,6,313.59000000000003,4,5,2,11,4-5-2,Champions,Core Regulars
C16753,447,1,49.21,1,1,1,3,1-1-1,Hibernating,Dormant
C16754,251,2,18.67,2,1,1,4,2-1-1,Hibernating,Occasional
C16755,267,7,1748.12,1,5,5,11,1-5-5,Can't Lose Them,Champions
C16756,6,2,2196.16,5,1,5,11,5-1-5,Potential Loyalists,Core Regulars
C16757,138,3,541.38,3,2,3,8,3-2-3,Needs Attention,Core Regulars
C16758,83,4,421.34,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C16759,109,2,170.46,3,1,1,5,3-1-1,Needs Attention,Occasional
C16760,366,1,46.23,1,1,1,3,1-1-1,Hibernating,Dormant
C16761,154,6,739.3800000000001,2,5,4,11,2-5-4,Can't Lose Them,Champions
C16762,93,4,2097.48,3,3,5,11,3-3-5,Loyal Customers,Core Regulars
C16763,120,8,589.86,3,5,3,11,3-5-3,Loyal Customers,Champions
C16764,62,6,446.25,4,5,3,12,4-5-3,Champions,Champions
C16765,256,1,21.69,2,1,1,4,2-1-1,Hibernating,Occasional
C16766,118,6,1458.01,3,5,5,13,3-5-5,Loyal Customers,Champions
C16767,53,6,378.79,4,5,3,12,4-5-3,Champions,Champions
C16768,391,4,186.43,1,3,2,6,1-3-2,At Risk,Dormant
C16769,285,2,1624.69,1,1,5,7,1-1-5,Hibernating,Core Regulars
C16770,98,5,377.25,3,4,3,10,3-4-3,Loyal Customers,Core Regulars
C16771,73,6,2260.31,4,5,5,14,4-5-5,Champions,Champions
C16772,26,5,357.46,5,4,2,11,5-4-2,Champions,Core Regulars
C16773,69,6,334.25,4,5,2,11,4-5-2,Champions,Core Regulars
C16774,402,3,600.4200000000001,1,2,3,6,1-2-3,At Risk,Dormant
C16775,32,7,680.49,5,5,4,14,5-5-4,Champions,Champions
C16776,83,3,469.28,4,2,3,9,4-2-3,Potential Loyalists,Core Regulars
C16777,5,5,152.29000000000002,5,4,1,10,5-4-1,Champions,Core Regulars
C16778,496,2,48.19,1,1,1,3,1-1-1,Hibernating,Dormant
C16779,674,1,106.47,1,1,1,3,1-1-1,Hibernating,Dormant
C16780,10,3,613.81,5,2,3,10,5-2-3,Potential Loyalists,Core Regulars
C16781,45,4,212.14,4,3,2,9,4-3-2,Loyal Customers,Core Regulars
C16782,204,7,1442.32,2,5,5,12,2-5-5,Can't Lose Them,Champions
C16783,62,5,524.8399999999999,4,4,3,11,4-4-3,Champions,Core Regulars
C16784,52,3,276.02000000000004,4,2,2,8,4-2-2,Potential Loyalists,Core Regulars
C16785,102,5,319.45,3,4,2,9,3-4-2,Loyal Customers,Core Regulars
C16786,40,4,192.15,4,3,2,9,4-3-2,Loyal Customers,Occasional
C16787,97,4,3450.93,3,3,5,11,3-3-5,Loyal Customers,Core Regulars
C16788,213,3,117.01,2,2,1,5,2-2-1,At Risk,Occasional
C16789,45,3,116.49,4,2,1,7,4-2-1,Potential Loyalists,Occasional
C16790,20,3,135.84,5,2,1,8,5-2-1,Potential Loyalists,Occasional
C16791,302,3,305.22,1,2,2,5,1-2-2,At Risk,Dormant
C16792,6,9,679.15,5,5,4,14,5-5-4,Champions,Champions
C16793,19,7,1306.49,5,5,5,15,5-5-5,Champions,Champions
C16794,28,6,862.31,5,5,4,14,5-5-4,Champions,Champions
C16795,95,5,418.9,3,4,3,10,3-4-3,Loyal Customers,Core Regulars
C16796,28,4,781.04,5,3,4,12,5-3-4,Loyal Customers,Core Regulars
C16797,622,3,1167.54,1,2,5,8,1-2-5,At Risk,Dormant
C16798,14,4,1057.63,5,3,4,12,5-3-4,Loyal Customers,Core Regulars
C16799,88,7,2878.3500000000004,3,5,5,13,3-5-5,Loyal Customers,Champions
C16800,362,5,581.6700000000001,1,4,3,8,1-4-3,Can't Lose Them,Dormant
C16801,24,5,1105.4,5,4,4,13,5-4-4,Champions,Core Regulars
C16802,15,2,78.59,5,1,1,7,5-1-1,Potential Loyalists,Occasional
C16803,145,2,348.0,3,1,2,6,3-1-2,Needs Attention,Occasional
C16804,248,5,419.67,2,4,3,9,2-4-3,Can't Lose Them,Core Regulars
C16805,38,5,3811.78,4,4,5,13,4-4-5,Champions,Champions
C16806,57,5,148.83,4,4,1,9,4-4-1,Champions,Core Regulars
