customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Label,Segment
C16782,204,7,1442.32,2,5,5,12,2-5-5,Can't Lose Them
C16783,62,5,524.8399999999999,4,4,3,11,4-4-3,Champions
C16784,52,3,276.02000000000004,4,2,2,8,4-2-2,Potential Loyalists
C16785,102,5,319.45,3,4,2,9,3-4-2,Loyal Customers
C16786,40,4,192.15,4,3,2,9,4-3-2,Loyal Customers
C16787,97,4,3450.93,3,3,5,11,3-3-5,Loyal Customers
C16788,213,3,117.01,2,2,1,5,2-2-1,At Risk
C16789,45,3,116.49000000000001,4,2,1,7,4-2-1,Potential Loyalists
C16790,20,3,135.84,5,2,1,8,5-2-1,Potential Loyalists
C16791,302,3,305.21999999999997,1,2,2,5,1-2-2,At Risk
C16792,6,9,679.15,5,5,4,14,5-5-4,Champions
C16793,19,7,1306.49,5,5,5,15,5-5-5,Champions
C16794,28,6,862.31,5,5,4,14,5-5-4,Champions
C16795,95,5,418.90000000000003,3,4,3,10,3-4-3,Loyal Customers
C16796,28,4,781.04,5,3,4,12,5-3-4,Loyal Customers
C16797,622,3,1167.54,1,2,5,8,1-2-5,At Risk
C16798,14,4,1057.6299999999999,5,3,4,12,5-3-4,Loyal Customers
C16799,88,7,2878.3500000000004,3,5,5,13,3-5-5,Loyal Customers
C16800,362,5,581.6700000000001,1,4,3,8,1-4-3,Can't Lose Them
C16801,24,5,1105.4,5,4,4,13,5-4-4,Champions
C16802,15,2,78.59,5,1,1,7,5-1-1,Potential Loyalists
C16803,145,2,348.0,3,1,2,6,3-1-2,Needs Attention
C16804,248,5,419.66999999999996,2,4,3,9,2-4-3,Can't Lose Them
C16805,38,5,3811.7799999999997,4,4,5,13,4-4-5,Champions
C16806,57,5,148.83,4,4,1,9,4-4-1,Champions
C16807,377,3,130.48,1,2,1,4,1-2-1,At Risk
C16808,19,4,208.88,5,3,2,10,5-3-2,Loyal Customers
C16809,103,5,473.32,3,4,3,10,3-4-3,Loyal Customers
C16810,608,1,44.72,1,1,1,3,1-1-1,Hibernating
C16811,23,6,584.69,5,5,3,13,5-5-3,Champions
C16812,102,3,394.33,3,2,3,8,3-2-3,Needs Attention
C16813,109,6,3826.3,3,5,5,13,3-5-5,Loyal Customers
C16814,58,2,80.85,4,1,1,6,4-1-1,Potential Loyalists
C16815,57,5,675.12,4,4,4,12,4-4-4,Champions
C16816,40,5,1571.5400000000002,4,4,5,13,4-4-5,Champions
C16817,125,3,254.57999999999998,3,2,2,7,3-2-2,Needs Attention
C16818,93,4,388.94,3,3,3,9,3-3-3,Loyal Customers
C16819,148,4,1191.55,3,3,5,11,3-3-5,Loyal Customers
C16820,420,5,2373.87,1,4,5,10,1-4-5,Can't Lose Them
C16821,419,3,2571.4,1,2,5,8,1-2-5,At Risk
C16822,342,2,133.18,1,1,1,3,1-1-1,Hibernating
C16823,303,5,944.11,1,4,4,9,1-4-4,Can't Lose Them
C16825,151,3,268.59999999999997,2,2,2,6,2-2-2,At Risk
C16826,561,1,19.02,1,1,1,3,1-1-1,Hibernating
C16827,245,5,1691.91,2,4,5,11,2-4-5,Can't Lose Them
C16828,140,5,702.14,3,4,4,11,3-4-4,Loyal Customers
C16829,254,4,1191.34,2,3,5,10,2-3-5,At Risk
C16830,132,3,102.5,3,2,1,6,3-2-1,Needs Attention
C16831,1,4,678.8299999999999,5,3,4,12,5-3-4,Loyal Customers
C16832,85,4,366.44,3,3,2,8,3-3-2,Loyal Customers
C16833,46,5,2150.51,4,4,5,13,4-4-5,Champions
C16834,224,8,1645.05,2,5,5,12,2-5-5,Can't Lose Them
C16836,256,3,1934.79,2,2,5,9,2-2-5,At Risk
C16837,28,10,1318.0900000000001,5,5,5,15,5-5-5,Champions
C16838,147,4,142.14000000000001,3,3,1,7,3-3-1,Loyal Customers
C16839,415,5,1331.6100000000001,1,4,5,10,1-4-5,Can't Lose Them
C16840,11,10,1530.39,5,5,5,15,5-5-5,Champions
C16841,120,7,1055.8600000000001,3,5,4,12,3-5-4,Loyal Customers
C16842,17,6,351.36,5,5,2,12,5-5-2,Champions
C16843,9,6,1472.53,5,5,5,15,5-5-5,Champions
C16844,129,3,147.16,3,2,1,6,3-2-1,Needs Attention
C16845,116,7,323.79,3,5,2,10,3-5-2,Loyal Customers
C16846,209,5,659.77,2,4,4,10,2-4-4,Can't Lose Them
C16847,724,1,67.76,1,1,1,3,1-1-1,Hibernating
C16848,50,3,246.26999999999998,4,2,2,8,4-2-2,Potential Loyalists
C16849,70,3,1039.06,4,2,4,10,4-2-4,Potential Loyalists
C16850,50,4,956.3400000000001,4,3,4,11,4-3-4,Loyal Customers
C16851,53,4,136.41,4,3,1,8,4-3-1,Loyal Customers
C16852,177,6,529.84,2,5,3,10,2-5-3,Can't Lose Them
C16853,150,3,220.76000000000002,3,2,2,7,3-2-2,Needs Attention
C16854,150,7,1507.3899999999999,3,5,5,13,3-5-5,Loyal Customers
C16855,19,4,588.17,5,3,3,11,5-3-3,Loyal Customers
C16856,9,8,830.08,5,5,4,14,5-5-4,Champions
C16857,124,4,287.62,3,3,2,8,3-3-2,Loyal Customers
C16858,397,2,37.14,1,1,1,3,1-1-1,Hibernating
C16859,33,5,788.95,5,4,4,13,5-4-4,Champions
C16860,351,5,614.4,1,4,3,8,1-4-3,Can't Lose Them
C16861,199,5,1425.4699999999998,2,4,5,11,2-4-5,Can't Lose Them
C16862,186,4,2307.79,2,3,5,10,2-3-5,At Risk
C16863,427,2,210.19,1,1,2,4,1-1-2,Hibernating
C16864,182,5,1243.15,2,4,5,11,2-4-5,Can't Lose Them
C16865,181,2,43.71,2,1,1,4,2-1-1,Hibernating
C16866,148,3,107.33,3,2,1,6,3-2-1,Needs Attention
C16867,84,2,1061.24,3,1,4,8,3-1-4,Needs Attention
C16868,60,2,348.09,4,1,2,7,4-1-2,Potential Loyalists
C16869,66,10,1220.4099999999999,4,5,5,14,4-5-5,Champions
C16870,23,3,811.73,5,2,4,11,5-2-4,Potential Loyalists
C16871,126,5,574.02,3,4,3,10,3-4-3,Loyal Customers
C16872,378,3,301.47,1,2,2,5,1-2-2,At Risk
C16873,53,6,296.12,4,5,2,11,4-5-2,Champions
C16874,94,2,189.88,3,1,2,6,3-1-2,Needs Attention
C16875,175,4,3671.3199999999997,2,3,5,10,2-3-5,At Risk
C16876,380,2,43.66,1,1,1,3,1-1-1,Hibernating
C16877,560,2,136.05,1,1,1,3,1-1-1,Hibernating
C16878,26,5,990.8100000000001,5,4,4,13,5-4-4,Champions
C16879,379,1,13.22,1,1,1,3,1-1-1,Hibernating
C16880,151,3,183.8,2,2,2,6,2-2-2,At Risk
C16881,10,8,1239.21,5,5,5,15,5-5-5,Champions
C16882,75,4,304.54,4,3,2,9,4-3-2,Loyal Customers
C16883,140,4,379.72,3,3,3,9,3-3-3,Loyal Customers
C16884,64,4,755.99,4,3,4,11,4-3-4,Loyal Customers
C16885,651,2,560.64,1,1,3,5,1-1-3,Hibernating
C16886,40,4,525.13,4,3,3,10,4-3-3,Loyal Customers
C16887,417,2,83.77000000000001,1,1,1,3,1-1-1,Hibernating
C16889,408,1,202.38,1,1,2,4,1-1-2,Hibernating
C16890,181,5,345.04,2,4,2,8,2-4-2,Can't Lose Them
C16891,78,4,148.65,4,3,1,8,4-3-1,Loyal Customers
C16892,83,5,598.68,4,4,3,11,4-4-3,Champions
C16893,71,3,227.85,4,2,2,8,4-2-2,Potential Loyalists
C16894,523,3,95.58,1,2,1,4,1-2-1,At Risk
C16895,64,7,3436.8,4,5,5,14,4-5-5,Champions
C16896,234,2,904.8800000000001,2,1,4,7,2-1-4,Hibernating
C16897,18,6,1464.9800000000002,5,5,5,15,5-5-5,Champions
C16898,253,4,109.00999999999999,2,3,1,6,2-3-1,At Risk
C16899,170,3,133.84,2,2,1,5,2-2-1,At Risk
C16900,11,5,2236.4399999999996,5,4,5,14,5-4-5,Champions
C16901,155,4,121.4,2,3,1,6,2-3-1,At Risk
C16902,473,3,84.47,1,2,1,4,1-2-1,At Risk
C16903,39,2,93.62,4,1,1,6,4-1-1,Potential Loyalists
C16904,186,4,483.46999999999997,2,3,3,8,2-3-3,At Risk
C16905,62,6,945.85,4,5,4,13,4-5-4,Champions
C16906,459,3,187.42000000000002,1,2,2,5,1-2-2,At Risk
C16907,120,3,159.4,3,2,1,6,3-2-1,Needs Attention
C16908,68,3,664.83,4,2,4,10,4-2-4,Potential Loyalists
C16909,235,1,449.41,2,1,3,6,2-1-3,Hibernating
C16910,190,3,426.05,2,2,3,7,2-2-3,At Risk
C16911,339,4,318.05999999999995,1,3,2,6,1-3-2,At Risk
C16912,86,2,1496.53,3,1,5,9,3-1-5,Needs Attention
C16913,306,4,1732.5000000000002,1,3,5,9,1-3-5,At Risk
C16914,104,2,94.24,3,1,1,5,3-1-1,Needs Attention
C16915,95,2,459.1,3,1,3,7,3-1-3,Needs Attention
C16917,14,5,1218.19,5,4,5,14,5-4-5,Champions
C16918,33,4,91.96000000000001,5,3,1,9,5-3-1,Loyal Customers
C16919,142,7,2153.81,3,5,5,13,3-5-5,Loyal Customers
C16920,316,2,1635.36,1,1,5,7,1-1-5,Hibernating
C16921,309,2,69.56,1,1,1,3,1-1-1,Hibernating
C16922,187,6,339.11,2,5,2,9,2-5-2,Can't Lose Them
C16923,263,4,624.87,2,3,3,8,2-3-3,At Risk
C16924,180,5,703.08,2,4,4,10,2-4-4,Can't Lose Them
C16925,226,1,19.16,2,1,1,4,2-1-1,Hibernating
C16926,347,2,1701.0900000000001,1,1,5,7,1-1-5,Hibernating
C16927,138,2,132.0,3,1,1,5,3-1-1,Needs Attention
C16928,145,5,413.56,3,4,3,10,3-4-3,Loyal Customers
C16929,24,3,376.16,5,2,3,10,5-2-3,Potential Loyalists
C16930,76,3,592.03,4,2,3,9,4-2-3,Potential Loyalists
C16931,241,3,263.29,2,2,2,6,2-2-2,At Risk
C16932,24,3,368.28000000000003,5,2,2,9,5-2-2,Potential Loyalists
C16933,28,4,1319.83,5,3,5,13,5-3-5,Loyal Customers
C16934,142,4,349.49,3,3,2,8,3-3-2,Loyal Customers
C16935,99,3,123.69,3,2,1,6,3-2-1,Needs Attention
C16936,7,6,269.85,5,5,2,12,5-5-2,Champions
C16937,45,4,666.28,4,3,4,11,4-3-4,Loyal Customers
C16938,131,4,2464.54,3,3,5,11,3-3-5,Loyal Customers
C16939,129,3,77.01,3,2,1,6,3-2-1,Needs Attention
C16940,58,6,1328.7,4,5,5,14,4-5-5,Champions
C16941,354,5,2124.14,1,4,5,10,1-4-5,Can't Lose Them
C16942,49,4,1221.95,4,3,5,12,4-3-5,Loyal Customers
C16943,172,3,1652.76,2,2,5,9,2-2-5,At Risk
C16944,221,7,3860.6200000000003,2,5,5,12,2-5-5,Can't Lose Them
C16945,79,4,120.58,4,3,1,8,4-3-1,Loyal Customers
C16946,198,2,94.96,2,1,1,4,2-1-1,Hibernating
C16947,223,5,1307.5500000000002,2,4,5,11,2-4-5,Can't Lose Them
C16948,426,3,1010.95,1,2,4,7,1-2-4,At Risk
C16949,17,5,1778.3700000000001,5,4,5,14,5-4-5,Champions
C16950,150,3,287.14,3,2,2,7,3-2-2,Needs Attention
C16951,525,1,23.16,1,1,1,3,1-1-1,Hibernating
C16952,76,7,1382.25,4,5,5,14,4-5-5,Champions
C16953,269,6,159.20000000000002,1,5,1,7,1-5-1,Can't Lose Them
C16954,478,2,14.59,1,1,1,3,1-1-1,Hibernating
C16955,31,3,630.43,5,2,3,10,5-2-3,Potential Loyalists
C16956,239,1,10.45,2,1,1,4,2-1-1,Hibernating
C16957,10,10,666.8100000000001,5,5,4,14,5-5-4,Champions
C16958,27,4,398.32,5,3,3,11,5-3-3,Loyal Customers
C16959,26,6,764.8,5,5,4,14,5-5-4,Champions
C16960,116,3,157.25,3,2,1,6,3-2-1,Needs Attention
C16961,353,5,2152.0,1,4,5,10,1-4-5,Can't Lose Them
C16962,18,4,548.24,5,3,3,11,5-3-3,Loyal Customers
C16963,5,8,2449.68,5,5,5,15,5-5-5,Champions
C16964,240,5,466.01,2,4,3,9,2-4-3,Can't Lose Them
C16965,47,5,210.54,4,4,2,10,4-4-2,Champions
C16966,265,4,428.31999999999994,1,3,3,7,1-3-3,At Risk
C16967,82,3,91.75,4,2,1,7,4-2-1,Potential Loyalists
C16968,11,5,382.45,5,4,3,12,5-4-3,Champions
C16969,337,6,242.10000000000002,1,5,2,8,1-5-2,Can't Lose Them
C16970,105,5,429.6,3,4,3,10,3-4-3,Loyal Customers
C16971,200,8,1770.66,2,5,5,12,2-5-5,Can't Lose Them
C16972,104,2,180.53,3,1,2,6,3-1-2,Needs Attention
C16973,400,2,481.24,1,1,3,5,1-1-3,Hibernating
C16974,64,5,236.32,4,4,2,10,4-4-2,Champions
C16975,119,6,1041.03,3,5,4,12,3-5-4,Loyal Customers
C16976,58,7,668.62,4,5,4,13,4-5-4,Champions
C16977,689,2,101.74,1,1,1,3,1-1-1,Hibernating
C16978,144,2,473.04999999999995,3,1,3,7,3-1-3,Needs Attention
C16979,82,6,576.91,4,5,3,12,4-5-3,Champions
C16980,21,11,522.49,5,5,3,13,5-5-3,Champions
C16981,40,11,1023.9000000000001,4,5,4,13,4-5-4,Champions
C16982,42,4,628.2,4,3,3,10,4-3-3,Loyal Customers
C16983,131,2,1165.3799999999999,3,1,5,9,3-1-5,Needs Attention
C16984,276,3,147.0,1,2,1,4,1-2-1,At Risk
C16985,27,4,793.1800000000001,5,3,4,12,5-3-4,Loyal Customers
C16986,29,3,365.32,5,2,2,9,5-2-2,Potential Loyalists
C16987,31,4,198.57,5,3,2,10,5-3-2,Loyal Customers
C16988,660,1,4.98,1,1,1,3,1-1-1,Hibernating
C16989,27,4,824.61,5,3,4,12,5-3-4,Loyal Customers
C16990,65,6,1302.06,4,5,5,14,4-5-5,Champions
C16991,67,6,935.7900000000001,4,5,4,13,4-5-4,Champions
C16992,4,7,832.17,5,5,4,14,5-5-4,Champions
C16993,322,8,396.31,1,5,3,9,1-5-3,Can't Lose Them
C16994,369,2,297.20000000000005,1,1,2,4,1-1-2,Hibernating
C16995,1,6,213.45,5,5,2,12,5-5-2,Champions
C16996,34,5,1631.1000000000001,5,4,5,14,5-4-5,Champions
C16997,137,4,707.24,3,3,4,10,3-3-4,Loyal Customers
C16998,8,9,3432.9200000000005,5,5,5,15,5-5-5,Champions
C16999,96,6,357.77,3,5,2,10,3-5-2,Loyal Customers
C17000,7,4,568.0799999999999,5,3,3,11,5-3-3,Loyal Customers
C17001,25,6,949.92,5,5,4,14,5-5-4,Champions
C17002,31,10,425.3,5,5,3,13,5-5-3,Champions
C17003,7,6,413.52,5,5,3,13,5-5-3,Champions
C17004,14,5,452.09999999999997,5,4,3,12,5-4-3,Champions
C17005,248,3,497.46000000000004,2,2,3,7,2-2-3,At Risk
C17006,86,6,1098.47,3,5,4,12,3-5-4,Loyal Customers
C17007,410,3,180.32999999999998,1,2,2,5,1-2-2,At Risk
C17008,120,7,211.5,3,5,2,10,3-5-2,Loyal Customers
C17009,199,6,954.97,2,5,4,11,2-5-4,Can't Lose Them
C17010,32,3,669.8499999999999,5,2,4,11,5-2-4,Potential Loyalists
C17011,66,10,1842.35,4,5,5,14,4-5-5,Champions
C17012,78,4,147.14000000000001,4,3,1,8,4-3-1,Loyal Customers
C17013,106,5,373.95,3,4,3,10,3-4-3,Loyal Customers
C17014,173,4,1546.55,2,3,5,10,2-3-5,At Risk
C17015,48,5,1064.12,4,4,4,12,4-4-4,Champions
C17016,16,4,174.78,5,3,2,10,5-3-2,Loyal Customers
C17017,9,3,194.22000000000003,5,2,2,9,5-2-2,Potential Loyalists
C17018,192,6,346.95,2,5,2,9,2-5-2,Can't Lose Them
C17019,361,1,21.84,1,1,1,3,1-1-1,Hibernating
C17020,96,4,282.65,3,3,2,8,3-3-2,Loyal Customers
C17021,83,4,199.5,4,3,2,9,4-3-2,Loyal Customers
C17022,63,4,150.57,4,3,1,8,4-3-1,Loyal Customers
C17023,396,4,216.81,1,3,2,6,1-3-2,At Risk
C17024,31,7,763.4200000000001,5,5,4,14,5-5-4,Champions
C17025,105,6,387.25,3,5,3,11,3-5-3,Loyal Customers
C17026,235,4,174.84,2,3,2,7,2-3-2,At Risk
C17027,362,3,132.04,1,2,1,4,1-2-1,At Risk
C17028,89,4,544.78,3,3,3,9,3-3-3,Loyal Customers
C17029,254,5,770.95,2,4,4,10,2-4-4,Can't Lose Them
C17030,327,2,756.97,1,1,4,6,1-1-4,Hibernating
C17031,56,5,267.14,4,4,2,10,4-4-2,Champions
C17032,12,5,169.41000000000003,5,4,1,10,5-4-1,Champions
C17033,201,3,384.98,2,2,3,7,2-2-3,At Risk
C17034,81,6,1508.23,4,5,5,14,4-5-5,Champions
C17035,54,4,1020.53,4,3,4,11,4-3-4,Loyal Customers
C17036,113,6,1125.21,3,5,4,12,3-5-4,Loyal Customers
C17037,21,3,310.20000000000005,5,2,2,9,5-2-2,Potential Loyalists
C17038,60,1,103.62,4,1,1,6,4-1-1,Potential Loyalists
C17039,83,5,182.82999999999998,4,4,2,10,4-4-2,Champions
C17040,190,4,613.83,2,3,3,8,2-3-3,At Risk
C17041,123,10,1024.81,3,5,4,12,3-5-4,Loyal Customers
C17042,8,6,3790.9900000000002,5,5,5,15,5-5-5,Champions
C17043,177,6,532.57,2,5,3,10,2-5-3,Can't Lose Them
C17044,316,3,1097.57,1,2,4,7,1-2-4,At Risk
C17045,41,4,607.12,4,3,3,10,4-3-3,Loyal Customers
C17046,143,4,274.81,3,3,2,8,3-3-2,Loyal Customers
C17048,273,5,176.03,1,4,2,7,1-4-2,Can't Lose Them
C17049,619,1,373.16,1,1,3,5,1-1-3,Hibernating
C17050,99,3,645.49,3,2,3,8,3-2-3,Needs Attention
C17051,677,1,6.79,1,1,1,3,1-1-1,Hibernating
C17052,154,2,19.85,2,1,1,4,2-1-1,Hibernating
C17053,304,6,485.95,1,5,3,9,1-5-3,Can't Lose Them
C17054,301,4,86.71000000000001,1,3,1,5,1-3-1,At Risk
C17055,91,6,843.0500000000001,3,5,4,12,3-5-4,Loyal Customers
C17056,93,6,265.58000000000004,3,5,2,10,3-5-2,Loyal Customers
C17057,38,4,346.06,4,3,2,9,4-3-2,Loyal Customers
C17058,314,4,2536.31,1,3,5,9,1-3-5,At Risk
C17059,25,4,257.88,5,3,2,10,5-3-2,Loyal Customers
C17060,181,3,139.82999999999998,2,2,1,5,2-2-1,At Risk
C17061,241,3,226.76999999999998,2,2,2,6,2-2-2,At Risk
C17062,72,7,1797.95,4,5,5,14,4-5-5,Champions
C17063,483,3,119.53,1,2,1,4,1-2-1,At Risk
C17064,27,3,987.4,5,2,4,11,5-2-4,Potential Loyalists
C17065,242,3,428.07,2,2,3,7,2-2-3,At Risk
C17066,239,4,259.21,2,3,2,7,2-3-2,At Risk
C17067,384,3,639.64,1,2,3,6,1-2-3,At Risk
C17068,46,6,145.94,4,5,1,10,4-5-1,Champions
C17069,35,11,2713.88,5,5,5,15,5-5-5,Champions
C17070,179,1,495.94,2,1,3,6,2-1-3,Hibernating
C17071,182,4,557.3100000000001,2,3,3,8,2-3-3,At Risk
C17072,144,3,326.21999999999997,3,2,2,7,3-2-2,Needs Attention
C17073,65,5,887.39,4,4,4,12,4-4-4,Champions
C17074,184,3,164.41,2,2,1,5,2-2-1,At Risk
C17075,331,2,66.99,1,1,1,3,1-1-1,Hibernating
C17076,404,2,180.54,1,1,2,4,1-1-2,Hibernating
C17077,173,7,731.93,2,5,4,11,2-5-4,Can't Lose Them
C17078,92,3,103.93,3,2,1,6,3-2-1,Needs Attention
C17079,27,5,332.54,5,4,2,11,5-4-2,Champions
C17080,206,5,404.28,2,4,3,9,2-4-3,Can't Lose Them
C17081,28,7,955.01,5,5,4,14,5-5-4,Champions
C17082,120,8,790.2900000000001,3,5,4,12,3-5-4,Loyal Customers
C17083,100,7,1520.08,3,5,5,13,3-5-5,Loyal Customers
C17084,80,3,68.80000000000001,4,2,1,7,4-2-1,Potential Loyalists
C17085,450,2,252.17000000000002,1,1,2,4,1-1-2,Hibernating
C17086,170,4,1223.56,2,3,5,10,2-3-5,At Risk
C17087,167,8,516.6,2,5,3,10,2-5-3,Can't Lose Them
C17088,526,3,326.84000000000003,1,2,2,5,1-2-2,At Risk
C17089,75,5,1975.85,4,4,5,13,4-4-5,Champions
C17090,286,4,299.88,1,3,2,6,1-3-2,At Risk
C17091,75,4,2073.7,4,3,5,12,4-3-5,Loyal Customers
C17092,3,6,216.97,5,5,2,12,5-5-2,Champions
C17093,261,3,90.99999999999999,2,2,1,5,2-2-1,At Risk
C17094,37,5,785.47,4,4,4,12,4-4-4,Champions
C17095,164,3,338.14,2,2,2,6,2-2-2,At Risk
C17096,43,4,677.36,4,3,4,11,4-3-4,Loyal Customers
C17097,39,7,295.95,4,5,2,11,4-5-2,Champions
C17098,118,5,598.4300000000001,3,4,3,10,3-4-3,Loyal Customers
C17099,96,8,660.65,3,5,4,12,3-5-4,Loyal Customers
C17100,96,2,842.12,3,1,4,8,3-1-4,Needs Attention
C17101,7,6,219.42000000000002,5,5,2,12,5-5-2,Champions
C17102,305,3,444.04,1,2,3,6,1-2-3,At Risk
C17103,20,4,484.83000000000004,5,3,3,11,5-3-3,Loyal Customers
C17104,566,1,403.35,1,1,3,5,1-1-3,Hibernating
C17105,60,4,570.8,4,3,3,10,4-3-3,Loyal Customers
C17106,69,5,1012.64,4,4,4,12,4-4-4,Champions
C17107,523,1,283.86,1,1,2,4,1-1-2,Hibernating
C17108,113,5,527.5,3,4,3,10,3-4-3,Loyal Customers
C17109,649,1,101.7,1,1,1,3,1-1-1,Hibernating
C17110,115,4,865.6500000000001,3,3,4,10,3-3-4,Loyal Customers
C17111,25,4,854.17,5,3,4,12,5-3-4,Loyal Customers
C17112,18,5,1605.53,5,4,5,14,5-4-5,Champions
C17113,170,3,386.35,2,2,3,7,2-2-3,At Risk
C17114,170,3,156.16,2,2,1,5,2-2-1,At Risk
C17115,54,4,432.38,4,3,3,10,4-3-3,Loyal Customers
C17116,456,5,7424.34,1,4,5,10,1-4-5,Can't Lose Them
C17117,40,6,1671.4,4,5,5,14,4-5-5,Champions
C17118,157,2,434.12,2,1,3,6,2-1-3,Hibernating
C17119,11,5,803.49,5,4,4,13,5-4-4,Champions
C17120,187,4,476.29,2,3,3,8,2-3-3,At Risk
C17121,139,5,487.58000000000004,3,4,3,10,3-4-3,Loyal Customers
C17122,205,3,41.349999999999994,2,2,1,5,2-2-1,At Risk
C17123,16,3,77.2,5,2,1,8,5-2-1,Potential Loyalists
C17124,61,5,2685.92,4,4,5,13,4-4-5,Champions
C17125,20,4,152.0,5,3,1,9,5-3-1,Loyal Customers
C17126,6,5,149.93,5,4,1,10,5-4-1,Champions
C17127,3,9,2344.15,5,5,5,15,5-5-5,Champions
C17128,319,3,308.56,1,2,2,5,1-2-2,At Risk
C17129,134,9,3497.68,3,5,5,13,3-5-5,Loyal Customers
C17130,252,2,60.57,2,1,1,4,2-1-1,Hibernating
C17131,168,8,6479.25,2,5,5,12,2-5-5,Can't Lose Them
C17132,61,2,42.28,4,1,1,6,4-1-1,Potential Loyalists
C17133,21,3,129.77,5,2,1,8,5-2-1,Potential Loyalists
C17134,80,2,146.88,4,1,1,6,4-1-1,Potential Loyalists
C17135,57,6,713.12,4,5,4,13,4-5-4,Champions
C17136,222,4,490.7,2,3,3,8,2-3-3,At Risk
C17137,61,7,944.34,4,5,4,13,4-5-4,Champions
C17138,525,4,166.26,1,3,1,5,1-3-1,At Risk
C17139,523,1,83.77,1,1,1,3,1-1-1,Hibernating
C17140,44,8,1464.71,4,5,5,14,4-5-5,Champions
C17141,56,6,260.74,4,5,2,11,4-5-2,Champions
C17142,413,4,906.8000000000001,1,3,4,8,1-3-4,At Risk
C17143,106,4,165.60999999999999,3,3,1,7,3-3-1,Loyal Customers
C17144,333,1,138.8,1,1,1,3,1-1-1,Hibernating
C17145,67,4,288.98,4,3,2,9,4-3-2,Loyal Customers
C17146,24,4,1131.6499999999999,5,3,4,12,5-3-4,Loyal Customers
C17147,25,7,380.03999999999996,5,5,3,13,5-5-3,Champions
C17148,214,3,513.06,2,2,3,7,2-2-3,At Risk
C17149,172,2,458.44000000000005,2,1,3,6,2-1-3,Hibernating
C17150,232,3,1895.18,2,2,5,9,2-2-5,At Risk
C17151,84,5,360.04,3,4,2,9,3-4-2,Loyal Customers
C17152,31,2,269.48,5,1,2,8,5-1-2,Potential Loyalists
C17153,156,3,202.35,2,2,2,6,2-2-2,At Risk
C17154,86,7,1487.39,3,5,5,13,3-5-5,Loyal Customers
C17155,26,5,876.6,5,4,4,13,5-4-4,Champions
C17156,312,2,604.8,1,1,3,5,1-1-3,Hibernating
C17157,31,4,495.8,5,3,3,11,5-3-3,Loyal Customers
C17158,24,2,38.3,5,1,1,7,5-1-1,Potential Loyalists
C17159,44,4,1472.07,4,3,5,12,4-3-5,Loyal Customers
C17160,35,6,151.85,5,5,1,11,5-5-1,Champions
C17161,96,3,284.23,3,2,2,7,3-2-2,Needs Attention
C17162,69,6,351.51,4,5,2,11,4-5-2,Champions
C17163,170,6,590.84,2,5,3,10,2-5-3,Can't Lose Them
C17164,164,7,378.62,2,5,3,10,2-5-3,Can't Lose Them
C17165,88,6,2297.91,3,5,5,13,3-5-5,Loyal Customers
C17166,101,8,845.19,3,5,4,12,3-5-4,Loyal Customers
C17167,11,5,955.9399999999999,5,4,4,13,5-4-4,Champions
C17168,238,4,367.59,2,3,2,7,2-3-2,At Risk
C17169,62,4,118.38,4,3,1,8,4-3-1,Loyal Customers
C17170,34,8,369.45,5,5,3,13,5-5-3,Champions
C17171,132,2,140.74,3,1,1,5,3-1-1,Needs Attention
C17172,47,3,434.69,4,2,3,9,4-2-3,Potential Loyalists
C17173,34,6,4532.2300000000005,5,5,5,15,5-5-5,Champions
C17174,164,3,218.60000000000002,2,2,2,6,2-2-2,At Risk
C17175,233,4,53.64,2,3,1,6,2-3-1,At Risk
C17176,124,5,383.61,3,4,3,10,3-4-3,Loyal Customers
C17177,139,7,810.02,3,5,4,12,3-5-4,Loyal Customers
C17178,727,1,11.15,1,1,1,3,1-1-1,Hibernating
C17179,106,5,800.51,3,4,4,11,3-4-4,Loyal Customers
C17180,76,6,2955.59,4,5,5,14,4-5-5,Champions
C17181,146,6,1057.1100000000001,3,5,4,12,3-5-4,Loyal Customers
C17182,300,4,443.03999999999996,1,3,3,7,1-3-3,At Risk
C17183,76,4,672.57,4,3,4,11,4-3-4,Loyal Customers
C17184,54,8,1209.26,4,5,5,14,4-5-5,Champions
C17185,75,3,386.52,4,2,3,9,4-2-3,Potential Loyalists
C17186,212,7,1442.96,2,5,5,12,2-5-5,Can't Lose Them
C17187,128,5,339.09,3,4,2,9,3-4-2,Loyal Customers
C17188,59,5,391.5,4,4,3,11,4-4-3,Champions
C17189,95,2,2112.8399999999997,3,1,5,9,3-1-5,Needs Attention
C17190,73,6,1795.05,4,5,5,14,4-5-5,Champions
C17191,332,3,238.72,1,2,2,5,1-2-2,At Risk
C17192,8,7,1187.93,5,5,5,15,5-5-5,Champions
C17193,116,5,669.14,3,4,4,11,3-4-4,Loyal Customers
C17194,49,5,1848.96,4,4,5,13,4-4-5,Champions
C17195,100,3,96.64,3,2,1,6,3-2-1,Needs Attention
C17196,190,5,1717.6599999999999,2,4,5,11,2-4-5,Can't Lose Them
C17197,111,10,2121.79,3,5,5,13,3-5-5,Loyal Customers
C17198,11,3,345.45,5,2,2,9,5-2-2,Potential Loyalists
C17199,415,2,159.39,1,1,1,3,1-1-1,Hibernating
C17200,1,2,454.05,5,1,3,9,5-1-3,Potential Loyalists
